target_id,sequence_length,temporal_cutoff,source_dataset,historical_split,mmseqs_sequence_similarity_cluster,native_scored_or_supervised,affected_tuning_or_method_decision,failure_case_inspected,exposure_status,exposure_reasons,evidence_paths,v4_final_eligible
6SQN_Z,21,2020-05-13,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6SV4_2b,1758,2020-03-04,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6SV4_YQ,3127,2020-03-04,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6SVS_A,77,2020-01-01,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6SWA_q,3612,2020-09-30,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6SWC_2,1454,2020-02-19,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6SWC_4,76,2020-02-19,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6SWD_2,1012,2020-02-19,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6SWE_2,458,2020-02-19,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6SWE_4,18,2020-02-19,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6SXO_L5,268,2020-02-19,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6SY4_C,43,2020-02-05,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6SY6_D,39,2020-02-05,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6SZU_V,44,2020-04-15,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6T0R_V,20,2020-04-15,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6T0S_V,45,2020-04-15,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6T0U_V,23,2020-04-15,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6T0W_V,34,2020-04-15,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6T2C_V,34,2020-04-15,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6T3K_A,390,2020-05-13,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6T3N_A,398,2020-05-13,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6T3R_A,390,2020-05-13,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6T3S_A,398,2020-05-13,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6T4Q_5,30,2019-12-25,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6T7T_7,76,2019-12-25,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6TBV_PTR1,70,2020-01-01,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6TF3_A,52,2020-09-23,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6TFH_A,52,2020-09-23,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6TH6_Aa,1439,2020-07-29,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6TH6_BA,2877,2020-07-29,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6TMF_A,1485,2020-02-12,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6TNN_U,2930,2020-09-30,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6TNN_V,116,2020-09-30,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6TNU_n,75,2020-04-22,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6TPQ_U,2924,2020-09-30,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6TPQ_V,123,2020-09-30,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6TQA_G,21,2020-05-27,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6TQB_B,19,2020-05-27,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6TW1_V,44,2020-04-15,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6U48_CA,2875,2019-09-18,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6U79_A,37,2020-08-26,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6U7Y_A,22,2020-12-09,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6U7Z_A,22,2020-12-09,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6U82_B,38,2020-02-19,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6U8F_A,22,2020-12-09,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6U8K_A,68,2019-12-04,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
6UCQ_1a,1487,2019-12-25,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
