target_id,temporal_cutoff,sequence_length,normalized_sequence_sha256
7KGB_A,2022-01-19,3112,6c01c77b5ef6b75877dbef3e2345a9c269029f1993be2abb3c22d9c2da4b382c
7KI3_B,2021-10-06,23,5d06f2d548d88ec8814e54abdad31d47ce57de0a494aecda6b0e0fd26c7f7e2e
7KI3_C,2021-10-06,29,75c4ed254f0cbe88ed1a1fd42395cb73dd93b5e84b84ec9bd62b175c7583a30e
7KI3_F,2021-10-06,29,75c4ed254f0cbe88ed1a1fd42395cb73dd93b5e84b84ec9bd62b175c7583a30e
7KIJ_D,2021-11-17,10,f2415f2a39688d34abe63d622ec29d2312045e1269dc25af2d29ba108b6a80f1
7KJT_A,2020-12-02,76,5b4dec84457829f3e15a66cfd9378b7794e126e492d04243371e9f1bea888bf2
7KJU_A,2020-12-02,76,5b4dec84457829f3e15a66cfd9378b7794e126e492d04243371e9f1bea888bf2
7KKV_B,2021-03-03,60,8ed3f49da92fb275bb4d2b15a2e49af4f042cca29ee3bb5376719c897bd41429
7KVU_G,2022-01-19,83,a2ecf0ca5108803afff611f8bbc2733f76d6420cd4db1e4bdab72297abc3c0d2
7KWG_a,2021-01-27,1552,b408189efc898bf3ba65d8e7386089d46ba6e5ea71fbd931e8a98568ed8f9ed5
7L48_E,2021-06-02,225,646640bafa7b8f957eeebc3280e063f84962f0dfe3097aa62b588a74f960a9f7
7L49_E,2021-06-02,135,0e11f3b9fe9ba4a5f7994f2e54592b9415bbf6d0b21933b429e164861f99e2cb
7LH5_AV,2021-06-02,77,a8b8c93e525d95e16a5b1685e97066cbf9d3d9dac8f6d354619db950ffa108e0
7LH5_CY,2021-06-02,76,8f304d38480c65a1254057127092e2f589f114c63a6df70f7c36c6f95255ecad
7LH5_DA,2021-06-02,2824,1db77c0a70dfb3a1f80060e26f1eebe83dac85599cb5dde71943d316664580a9
7LHD_A,2022-01-26,4217,00fa594a09e5cfef230bc67cb349ca10d793ac71386277066ef9382ee48f157c
7LJ3_C,2021-11-17,75,fa75e5ee6139c940c7892b18d52aeb77afd63dae3237e92037976b1a1439ddf1
7LJY_B,2021-04-14,76,1063d61170d22b4faba12ea34075d0365772f59398a3ee38cdda478b8587f845
7LMB_B,2021-05-12,159,6bc490d2ccba938bab0fa25e6350b9bc2f7ee7f7017ce4a2ab4fd90daa4b3e28
7LRM_F,2022-02-23,33,82da32569d511f8e0dc17bf85d15c9035906b3800f6e7e316f3e6debbae84ee4
7LS1_A2,2021-11-03,3626,41824f5627cfc370902d007ceb0eba0e1c5b7a3d42770011477dbc1f0552a18b
7LS1_m2,2021-11-03,1707,1837a3440157601f9c717139e8ebfdbad79febb03f9c8f379cca1473d7c14eb6
7LS2_A2,2021-11-03,3625,1151443448714878ebb9ef7d8b76710fe80e28a840db07cc25d0861a5e5bf718
7LS2_m2,2021-11-03,1708,2dad2345f39dc997c15f00394aff68c332e9e31363b1b622b6c33e7efaff88d0
7LVA_A,2021-03-17,103,479a449aafe8c0f6b17bd5cf3639e32eaf1a79574d7331785905f3e86b9e90b6
7LYF_A,2021-05-12,139,d6734b7729aee5c26073e9c3ab3386053dcefb1cb47bbb975e4097292adafc9f
7LYG_A,2021-05-12,142,c25b5f9d01f523503883471172a554e0ad7c252b3bc80d1c735365adda7f4b93
7LYJ_A,2021-05-26,66,09d05c6bf4d626f21ae0f452f100ae3e8919e8049bd73bc2bdf40fa1423a83ef
7LYS_B,2021-08-04,45,f5c5c9223024c3eaca03a5064dbca0c4139dc17068924a2a8b72b3cbc8e4589c
7LYT_B,2021-08-04,45,f5c5c9223024c3eaca03a5064dbca0c4139dc17068924a2a8b72b3cbc8e4589c
7M3V_A,2022-03-23,27,ef84716ab732e929d6b5daa79f8adf9bb4d157a50f3f8afa7abbf35283f18da8
7M4V_A,2021-05-19,2717,c0d6038f01235e31de0d0e5ec84df1c7744b0532148ea214bcebf8fedd31e95a
7M4W_A,2021-05-19,2715,2a66ed1c592b0576ad491e02568a4a040709622b34b961a144654fe9e7d1fbf2
7M4W_a,2021-05-19,1519,a78e02cd3c47a9ad2def631d86b7abe1b8c71e217621b3166ebeb4ae7aff513a
7M5O_B,2021-08-04,45,f5c5c9223024c3eaca03a5064dbca0c4139dc17068924a2a8b72b3cbc8e4589c
7MDZ_5,2021-09-01,3541,cf22ab5454e8b53a3982a9f1e7c6afca5dd577e93480fbff94b379fa12af06cd
7MJV_E,2021-09-15,17,2b659aad8379da22671badc7fa14a611d0ce0abc456ff3c3fd79ecf4b2b152e6
7MJX_M,2021-09-15,13,fb25502fee4a3b9c5ce88c90f564b23304507132e83cb342cd08e8a26028f503
7MK1_C,2021-11-03,25,5f4eb565fe9c6c266b61a764008be8b536d57b23b461d19268ec279a19872546
7MLW_F,2022-01-12,128,4d2620b5a067356fce892b330e551eeda9931f75fb7b6cd3956bb753c88ef810
7MLX_R,2021-08-11,65,6867504e62e4d562c3e78f61c32d6f4d8b377086e3674a3a1ae66b56b8e2e916
7MPI_A1,2022-05-11,3096,91830b5bff88908a80e2eaa82dab3d1f51f226775918a924c4d058cc16c19b0b
7MPI_B5,2022-05-11,1757,38159f279173850c2df40cf9fd05def0b1ef77539b741496108f1e906bb716da
7MPJ_A1,2022-05-11,3067,63cccc9b574411a0226ebab9e04f30e8de5eb61d1a26cb6db06923d584588a99
7MPJ_B5,2022-05-11,1744,540bd567ec91485d4477c561a2eedd74006d1dec6bf9900041e9fd558bbf5a9e
7MQ8_L1,2021-09-22,1301,b2d0aad93b9be53f5406331107a2ebf6df9c65876c5c363c7f616aa99143fc91
7MQ8_L2,2021-09-22,217,4a4458d645fb69e58c6b02ec399087f34bd9523061339987068a667bfd9cdd4a
7MQ9_L0,2021-09-22,242,84b7e2caae56ba1630c670c65ca2405ca99a84542060217099df4785380d3ecc
7MQ9_N0,2021-09-22,22,8a5bdb4cc15164126c6ef2668de9dd240d299ce6397a42c95a9411b93d080ed8
7MQA_L1,2021-09-22,1570,ddd6c6100d42acb0b3d1f83466e32e5060c02658d6ff32fcb598cecc302ae382
7MQA_L2,2021-09-22,217,4a4458d645fb69e58c6b02ec399087f34bd9523061339987068a667bfd9cdd4a
7MRL_A,2021-08-11,75,5d97bcad46c9367edbbf1f6b62d566c1e50085750e5415d7ea1e150bdaf559ee
7MSC_a,2022-02-02,1512,8fcee9911723a8e9f79a770cb67e079e08b9a05a78070b36bd81483b39c64726
7MSF_R,1998-11-11,14,cebfeb1ad50bc6074967af1e52ca31066b5ebaf9164b56379c089de6ad6ac7c8
7MSF_S,1998-11-11,14,cebfeb1ad50bc6074967af1e52ca31066b5ebaf9164b56379c089de6ad6ac7c8
7MSH_y,2022-02-02,77,cc475a9b8a945a883c44e3a620f744e2ab42cccbf51640858b77c11c6d8c16f4
7MT2_A,2022-02-02,3115,4af7052b213c057033f349f3cf8639a3a76ce2b6e1f24c84b6e4af6b4834b167
7MT3_A,2022-02-02,3116,22ae51b3f45ec43ac025a28b9cb244182bd6fbf808e6d734761f7baf110ae881
7N1P_23,2021-07-14,2882,5be530e74775e719caa3a64890554695a29eeefd4b70fd30f51225400057dc06
7N1P_Dt,2021-07-14,76,33fae1e5b0a9bd11b3605437d8a5beb366a7cdfad0cc4923cc37c8c2d91c87a8
7N1P_Pt,2021-07-14,76,7f85c9cea3b6fe9133ae9827c49602aa836c3c5cd062d66ed6100fe4819533d6
7N2C_23,2021-07-14,2879,1c0ec1a628ac1f9787bdc02ca0e55636f8e02d6e09b4866e664b8316fa82a509
7N2U_23,2021-07-14,2880,922b40651fd6f4a7d66ae29b88eb346942ce92c2c184058ef1562394ac0c39b1
7N2U_Dt,2021-07-14,76,de905fce8db5b1e41ee2b3dbb68894f02c2bc26d7812c449c4de5800735e1a0c
7N2U_Pt,2021-07-14,76,7f85c9cea3b6fe9133ae9827c49602aa836c3c5cd062d66ed6100fe4819533d6
7N2V_16,2021-07-14,1524,088f17c33548c3dd6e9c1a2a68bcaa45695dad49166e1cb4b6735bf22c284d85
7N2V_23,2021-07-14,2881,ce3df917ec0611a6e7b05a45323394512a864d09e17de0c2f84d2d520371d1a7
7N2V_Pt,2021-07-14,106,433fe89955adc0ddded9678d921a426e34a1459636e3dfb6f75b613346c64db4
7N30_16,2021-07-14,1515,4bbfa2e1fceb08d31a331c0b2feab93636b9df4fb4f35982cba467aa2a02cf05
7N30_23,2021-07-14,2879,4677aeb8cca6121f2fde768804f3be6f042b849b36d1baf5181a124f1dbd98bd
7N31_16,2021-07-14,1522,4ea07cade4a32b892b2cf1d0f6af423e4b12d4a34b88f20b0fcf39cae53cbeb2
7N31_23,2021-07-14,2882,848a3f1a2330e931d8bc52ee76118fcf24dfffb4075b8926a1083875fb13f773
7N3O_B,2021-09-01,265,f986896cad87ca279b9c433054ba2f2bc55c98f932556b80d6f5a50c3b2374be
7N3P_B,2021-09-01,265,f986896cad87ca279b9c433054ba2f2bc55c98f932556b80d6f5a50c3b2374be
7N8B_A1,2022-05-11,3115,241dbff0b954732be495b42cd5870f27ac5a11cce65571fef4580b3763709880
7N8B_B5,2022-05-11,1759,6437d5f90896529a25cae89bb078249abfc2741e5c1522da07c9b62809b5a6bf
7NAS_A,2021-07-07,969,08d7391a96cc90f48162ad14d8db5fe8620dd2fd2c6ff2e7a0efe24408535bc0
7NAT_A,2021-12-08,1422,9209765accff2760b826c62bc4ae890b0b7754129b80933b606ff1fe64fbc9f7
7NAU_A,2021-12-08,1514,ceca48fdce0f3b4347f7dfe7a4a4d7a2346e9beb4ec1bc55b2863f6a2e5d17d0
7NAV_A,2021-12-08,1502,da77cb953b336b514acae41484a673290284067573c9aac9a2be389f74eca817
7NAX_A,2021-12-08,1518,e53f6fe2ee3091e8b441387fdcee540475828140b5f5193b4ee92d71238a7b68
7NBU_a,2022-03-02,2876,e0b96927ec8f4bec42ab807ae9ebaefdc5d0298a273f45e0784397911aaa691e
7NFX_1,2021-06-02,299,d54ab8bd40845995c6bd9044e60cfb2b01df9533ba94fcdf894eed368347ba4d
7NHK_A,2021-05-05,2905,e1620f753e4c2f94da17accd20958f2b60bf62d0884c6bf931529d2311f1c529
7NHK_D,2021-05-05,77,c9e3a7ac28e817a732d5a3d99c8dc9b04f8cb207c8ed047f1a2b81d22d424f59
7NHK_a,2021-05-05,1517,4e616d3155657cfbef580272958c2dc656dbeaa482b0dfc7144984587647247c
7NHL_A,2021-05-05,2914,8c7620d95542eb11ea0bf486cdd3b3518a9c010d81cf26e023dbaf8f38764208
7NHL_D,2021-05-05,76,ee165aefe38d1ebdd4f86677a3c63feb9a103430c8bca017f2c920d539bfeb6a
7NHL_a,2021-05-05,1538,3a2fb5cad91ef83dd77e4d00d4b79d62a98c5441949d0573d047c366766e5139
7NHM_A,2021-05-05,2824,69f165a4660cbc55d70b417689ec90e2432bdaf1ae962521b33d4a594a4fe94f
7NHM_D,2021-05-05,77,1fe896c75533e77debd0b90f0a668a32d1ff199b16981c0d2c0988bb611b3bed
7NHM_a,2021-05-05,1531,2577186de3a7960996b802b22ada067105b73f4c2fad2e5dfd9022631ccae449
7NHN_A,2021-05-05,2908,bb1c1a41be30e35c98a5ea09b641c5ef29a6184251405005c689dc1d63164fa3
7NHN_B,2021-05-05,114,7ef374b303336edd591360c0f53d707bae877f9655f30dd24696710645eabf2d
7NHN_D,2021-05-05,77,ea253ce7fb866e89cd09afc6797df1c5d0be182a7695bd6df96f946d478d09d8
7NHN_a,2021-05-05,1513,9d5f1a8f6cfd974135d3e357dfc8adece281dc18f973a2191a3478027356a8b4
7NIL_D,2021-12-01,15,4b0bda7b6f18b0fceefcbb67c25c548de5f7e4f9d12c696b6a602babc2fa5589
7NQ4_C,2021-08-11,20,1d191e979ed84b8828e74462d4920c9f619b5e476e5c7c1a588019288bbf0ab8
7NRD_S2,2021-04-14,1783,23977fe823322dec7e453b20176fa3cc69be40cd49a23a7f7870578f457bed85
7NSJ_AV,2021-06-02,71,dfbf8fc2072c222d07d837f70d1bec28d8b0b7c1327fa2b4f5e0c71b8c5d3b48
7NSO_A,2021-07-14,2903,c546b77c8aa5eb8164d1ba2e405e98d0f89488d4e6998b202fe5760a3466dff1
7NSP_v,2021-08-11,77,da3cd09d318c8e0c3a3757402c367be8e25b9607141a3392b8418b213d61c8e0
7NSQ_a,2021-07-14,1540,4e7864b74a615804943997f031ac3fbaaf0f92ca751ff1bec3b7e7477358265d
7NWG_33,2021-07-07,75,b99525c0518770e8f92a1bf2e350daf8c1d9206a39d1b5cedd2e95ca34759af0
7NWG_51,2021-07-07,3626,cb0a557a5129ffc9e831d41fcdcbb6ba514d3b5b9285eabb7491f9a27a07fd9c
7NWG_q3,2021-07-07,74,83d7f4a5ab46d41ebbc5f21eb9dd9ca03c01b31572ef6b19ad3a7a111f27e540
7NWW_1,2022-01-19,2881,ac249b43d589902aa3177fea14650b904637dd50867a1a22ae6d4338eca07206
7NWW_z,2022-01-19,88,09409dd85c216281c174cd35fb8480707f33cb214b3b802edd94ea103e371786
7O1A_B8,2021-09-01,77,ce894a25215d0927d690893945d3cdc9ccb6e783fec35b77fd3c972b4af79450
7O1A_BA,2021-09-01,2874,0ab047882db6ee4ccfa7b696e34134733375751590532519442d350d8492262b
7O1C_B8,2021-09-01,77,ce894a25215d0927d690893945d3cdc9ccb6e783fec35b77fd3c972b4af79450
7O5H_A,2021-06-16,964,30b460a17eb1b09c04817c089c8fe59002884d95bfc7bbc05776e942a5842f45
7O7Y_AT,2021-06-02,76,6e2c4a48b3af580ee37ef337f914ef56b4ac14792b984c49cb10d6cb50871b38
7O7Z_AH,2021-06-02,220,abb628559840ff32cc7af045609bf839b2bd98cae593f5c29e6f7cdd44b7bae0
7O80_AI,2021-06-02,76,192ccd7e9bdc4edcc91f28f3d0db2a6616bd02fdbc6f43ac71beff37d84dc68f
7O80_AT,2021-06-02,86,2c077ac7c8621f6dab8162c14a9509cc696c721ae01f8c23d798a74de8efa0d0
7O81_AJ,2021-06-02,76,3ec6edec819253027c15dc84170a1f0ae611444b5b39d209ba6f101cfd9a38e9
7O81_AT,2021-06-02,75,54ab576a8bd4008b9e21e574e03d09dc7069cb7a387dc5a004a1d5627bc7948e
7O9K_A,2021-06-30,1435,a805fb7e06df94f298e45577499c9e7784fdcae9ab6a319e76314f8e9b005084
7O9M_A,2021-06-30,1453,de4158b530700916f4b40df94d73727e59200cea3d294d205b811647633a7a4a
7OAX_B,2021-06-16,52,54116690e728ed5718dff978ab5490d3be69e0fe1cc557b84ad39848c3840942
7OB9_R,2021-12-08,31,c111eaf7113ff6389082bcd3e5319556aa7ff5a9b81a7131f0b471aeaba9bd6b
7OBQ_1,2021-07-21,249,0a4d8ee32af206e039a2aceeda82626dfd75a9f7cb2543847f192685c33354f6
7ODF_F,2021-07-21,43,914ab3455bf6d494b549b9feef4d6ce80bf48006a0247a2d06d8d4f3c276a238
7ODR_A,2021-06-23,1448,22e058b3e476b246824418b99e040d0969eb5aaac4811b101950f5e009d38fee
7ODS_A,2021-06-23,1444,3f75616bc1801c84130512869e4f5486822867ed67c3fd2b4c5a69450ef1b6db
7ODT_A,2021-06-23,1451,ad4de1ef664d8b9c20ab6e602242194e33a977f4c07df194e0d6ee5b9a6dec35
7OE0_A,2021-07-14,1510,5315b5b7c370b91aeb53bc1b696376c84554a2de5d9cd380dd7b5ee3e96d2207
7OF0_A,2021-06-09,1376,b2221b2876e169a81c812b816302fad64fefd0c1cddc40c54a68d8848a822b8c
7OF1_1,2021-11-03,2787,64f28f6c0dad38e1d690bcc77e244471a34e8daf0a3cd0294f9cb065f1f93711
7OF1_3,2021-11-03,121,03f5f9df0c6c8386fb85e48cd0f0232307753a2a3fd359b76f1c341d79420ef7
7OF2_A,2021-06-02,1407,41ef068d498b9ffc5d09d61ae2912290a9afb936fa4ae95a013d1ef8f9a33b10
7OF3_A,2021-05-19,1386,b23e401d73cdfa94faee38c35de5eb37252591922665d49dce5d4c16b2233e18
7OF5_A,2021-06-09,1386,52eb061ec5331f885557f8c0769ef29c8a2d1008443ac1a873eeb678bbcddd3f
7OF6_A,2021-06-09,1460,bdbb7158e22c396c6784c7a84d5ac78bd86df2896973d2baca004e36674261b0
7OF7_A,2021-06-23,1373,c97ff7c2793989f780de631bfa74a47d035d94b7a380668132dcdd968ac17557
7OG4_XA,2021-06-23,1498,6b50a26bf802661ae7bbacbd955d1a0e1940a208ceb78e3052d80f346698075a
7OG4_XB,2021-06-23,72,cd70ca90e441c1fbb85632f5980322e66903f2c92ca5eb06a98f1d502a0cde8a
7OGM_P,2021-07-07,49,d4547b1ee195f73e12ec8c9390bc5e686aa4760aa412cdb1394710788683d6be
7OH3_1,2021-11-03,3013,d0eaa86e9f025a8b651b84ab7679886bd73fb623c947ab0010048d8b5cde89c8
7OH3_2,2021-11-03,158,6c17d19279593e8dc0449230f7d88a7729158aadfb002f2c3fdcea4f02a24a34
7OHP_1,2021-11-03,1567,b58b70f070397dd895b20cc76526845c09b67fb40000783e64b7dc4e3188bc2e
7OHP_2,2021-11-03,158,6c17d19279593e8dc0449230f7d88a7729158aadfb002f2c3fdcea4f02a24a34
7OHQ_1,2021-11-03,3053,99b4b7d7563b5f792ae6c77ab5c3132b1dde1ff82f3407f98fd2a6290fd18b45
7OHR_1,2021-11-10,2373,8632414751344a80c37ce1748ba909577290fa797b7117d5941a464ecc1e3a8f
7OHS_1,2021-11-03,1697,411a69489f8e4b26f8c4f9d0fb38dc1c7df9e864052d338866b51e9fcb8e15e9
7OHS_2,2021-11-03,158,6c17d19279593e8dc0449230f7d88a7729158aadfb002f2c3fdcea4f02a24a34
7OHT_1,2021-11-03,1485,567802c6916d85d0e5eb496a6f42dd3b2ff8b462e80e444f4a74fd1099deda4f
7OHT_3,2021-11-03,121,03f5f9df0c6c8386fb85e48cd0f0232307753a2a3fd359b76f1c341d79420ef7
7OHU_1,2021-11-03,1692,cac4d8ade5b9030ea41a862c803a675d85cbb6428dcde2619ece77c4594a9954
7OHU_2,2021-11-03,158,6c17d19279593e8dc0449230f7d88a7729158aadfb002f2c3fdcea4f02a24a34
7OHV_1,2021-11-03,2141,985989d0b28ae9299f172ffca8231b300bdd00708b32818abb3a4fb51de161f9
7OHV_2,2021-11-03,158,6c17d19279593e8dc0449230f7d88a7729158aadfb002f2c3fdcea4f02a24a34
7OHW_1,2021-11-03,1639,4e8e0b67e1cf3a6bd18985f57d8d5251a3c2bce0663f08412e2b5f2474264c17
7OHW_2,2021-11-03,158,6c17d19279593e8dc0449230f7d88a7729158aadfb002f2c3fdcea4f02a24a34
7OHX_1,2021-11-03,1561,624eb1b255dac0d804601a5239d6feb6d639efe8130ab4eec973dda61653c8e0
7OHX_2,2021-11-03,158,6c17d19279593e8dc0449230f7d88a7729158aadfb002f2c3fdcea4f02a24a34
7OHY_1,2021-11-03,1689,371e9ed45b06b79fe356183d74f27aada2268996ad28c510301d659d5d0c3ae7
7OHY_2,2021-11-03,158,6c17d19279593e8dc0449230f7d88a7729158aadfb002f2c3fdcea4f02a24a34
7OI0_A,2021-07-14,963,a51d25c9be5a04f7029dd5136a16fd17129e69f5ccce33b15eb83bdea2b49c46
7OI6_A,2021-10-13,1208,61e6b860909de2da3497c39c4e51f4c20c4680624183fed805935338e14959f4
7OI7_A,2021-09-15,1054,ccda177c2b43c81e03511f0da69d45bb2ea98fe165ced20c8175adab2ac8ee1b
7OI8_A,2021-09-15,1092,533c9ade6702bb8abeef7de8a9a19dc255d29600f92d10346c2f02545559adac
7OIA_z,2021-09-15,73,ebc32610db9f60e4b46bb698ec6af307b01770ad26cd5f0d37710384b72deab7
7OIC_A,2021-09-15,1383,ed08120d1538b07e602de0013e74dc2d73fa6a520ccec0de1a947ada642c8dac
7OID_A,2021-09-15,1472,e538dda5e8f32cb0be06b80d548392bbfbb13bb37c3869e85483753976b8b3d7
7OII_z,2022-01-19,85,528398141a57c1fca2ca40dd88734e7e6efc5d7f63c7b63130eb5a2ba7fa374c
7OIZ_A,2021-09-15,1509,306d88dd4b9d39d696ecb96bd66030038da87d16ae38a8f48e2ca4a81c017ad9
7OIZ_V,2021-09-15,75,d4c987c154b2e4876b9a91a6ad01ac2ef30a1bf3ba22fbf6499ce4a545f2c1ab
7OJ0_a,2021-09-15,2784,c73ab97ccb2421c7eaecceb58dec0bf58b1e433805d83c167389d6c205a06d93
7OJL_D,2021-12-01,20,4e43b9dfb827f896b9bfec4f4666bffb967db73830615290fec22a8fc41d66bf
7OLC_3,2022-01-26,120,7e14379ca770462eccfb74e7a4e3ec7757d918e2eb0c0509d8fdb529be47944e
7OLD_1,2022-01-26,3192,1cfae6575a531789005621c9b87bfa605de780527cc22182910d8c89a136af51
7OMB_T,2021-10-13,21,b2f206ecdbf31904b09d860a1a0496694af98975f37cca14ca465975717352b8
7ONB_H,2021-08-04,188,1433100b8169f15fa72fee6f5a1a7852066b4364a1a4f9cb55c288b1b99e5db8
7ONU_T,2021-08-11,128,d6200cfd8895e9e1f3f70039db1cd918e6ab2f98fa3f93f40ec81ca33da5471f
7OOD_3,2022-05-25,2879,82e62d8b1089a62f21377b69fa48febf689390ea6f4fdb9c97c78cceb19ba13f
7OPE_2,2021-07-21,76,db525a4ca5ba1661dd048c85f5ba003647e206c6145e1781763c93a17c4ed7df
7OPE_A,2021-07-21,2814,8833e9c754b08127bd8c0bc252fdea6d9d687f51629d6fc72a34d9e68e0eec40
7OQC_1,2021-08-11,568,dbfde3f863795c860836ea3a6ca15f8f7e1e73bbc665b68aa15c80408491ef30
7OQE_2,2021-08-11,143,83f1acc9483a1fb24fadc13980e7865532e8e0723e06d8a0012021d1ee23ded6
7OQE_I,2021-08-11,86,63c4788c0417c63fd669dc383408a1856c008f6e7d22c5468bc49187cd7f2219
7ORI_H,2022-02-16,17,82280b7c07a4125adffe230261244b78d48895be7ff25a03a326eae6515485d2
7ORK_H,2022-02-16,17,82280b7c07a4125adffe230261244b78d48895be7ff25a03a326eae6515485d2
7ORM_H,2022-02-16,17,82280b7c07a4125adffe230261244b78d48895be7ff25a03a326eae6515485d2
7OS0_D,2022-01-19,54,fe9aa0d29410a75f1b2c3f14393c84334594d533b62fd24b256d276934c57ed0
7OSA_18S,2021-12-08,1717,f9e603ea7ecb9cf7ed1ab4382f64a9d5e6562343b85ba52627613d66dd1298b1
7OSA_25S,2021-12-08,3180,5c4e2d6363eada023b4c1fe4dbd212d8081d7cdd6cbf31fae2662e30c6d6c18e
7OSM_18S,2021-12-08,1732,a657dfdc1d30f0b975b25f6db3d49a53d6d43950f6f3716b41e968cc1781607c
7OSM_25S,2021-12-08,3162,bc82a6b28d17009d98b1cd825416b97f359979ab36ff4da31afe694b695831ed
7OTC_A,2022-05-11,2879,03698286a0bc7943da054df422c8d7dc43a44756e4e0c049ad1aeda5e0ba43a5
7OTC_a,2022-05-11,1523,7a120099da9ea0aa17f34017a418fdb8abf715fe97f2e6c1ee6eb6f1ff91800e
7OX7_A,2021-09-15,81,e4de49a08f3c71470dba955ceb63c01a8e02b21a110a3ddbb806ad648e0f5ab3
7OX8_A,2021-09-15,84,d506eeaee0cd2632f15afa8983c6c2c994bb6163cdc5bc8f492276f66277a9f4
7OXA_A,2021-09-15,81,bb34bdb7276c544f18e859c357f2697c8708e555e7693a6a4ad89f7ec1d1f3ba
7OZQ_F,2021-10-27,33,b17a105fff6f01737f1670591b3ccdfad4225394515f7ed39459c88eb2a47e1f
7OZQ_G,2021-10-27,33,b17a105fff6f01737f1670591b3ccdfad4225394515f7ed39459c88eb2a47e1f
7OZW_F,2021-12-08,32,642b53411b062a6edb74fdbf7ac71fee0ab172aa055f314fca7757e63ab83a46
7P0V_B,2022-04-20,24,66a1005c7ac86fcb7ea598ee3aa5b7f442788dd688c7b75214b283ef27a4ceec
7P3K_V,2021-10-27,75,d4c987c154b2e4876b9a91a6ad01ac2ef30a1bf3ba22fbf6499ce4a545f2c1ab
7P48_5,2022-02-02,73,65a83364076648ec1a687a355c5299d7343e3aac866de9671e1e4ece35ab43f2
7P48_A,2022-02-02,2661,092be6d6328c9aebb5977dfd2b492dfa4666a44b469c86990c04b42f524ba551
7P7Q_A,2022-02-23,2897,befbb909f206671e0c00cd0923702a07397207c518e321e62e641658affa32a4
7P7Q_D,2022-02-23,77,c9e3a7ac28e817a732d5a3d99c8dc9b04f8cb207c8ed047f1a2b81d22d424f59
7P7Q_a,2022-02-23,1519,65459f43d51abf8d7ccda1c5668e7571c78eccd940693336952eadd8864e672f
7P7R_A,2022-03-23,2901,98eb9bf7cb627627b487e736987b6b666378d30c0fae96f0a176da6c1b8ae57d
7P7T_B,2022-02-23,116,5a86a04081b80020550d3f002f1e05345634fb352ca4aca9ebac41cedd7f8c37
7P7T_C,2022-02-23,76,4f6ccb4d8eb0c7fda810698ec80320de9db5ec2a63184f5006f3d2b99f49024f
7P7U_A,2022-02-23,2824,013cc7ee1c095e766a9f17d5bb6413ef8be8eae45cfa2ddc7d6e7191108e77a4
7P7U_D,2022-02-23,77,c9e3a7ac28e817a732d5a3d99c8dc9b04f8cb207c8ed047f1a2b81d22d424f59
7P7U_a,2022-02-23,1521,59f5b7eb85d7891af74e035a673c3ee1f7060e7396398f6ab78ae779a848b54e
7PAK_6,2022-05-25,76,644c5e3df6f1da19d4a711ee0866d646c8289cc73704aadea418830abd99d2bd
7PAL_4,2022-05-25,108,3ed917212f4e71e6420c72edfdcf7d7b1e5044e2247f52ff8b9c696606b87c88
7PAS_3,2022-05-25,2878,7cb5bb8069837f75ac1cc127b50b7e80a0ae3378d1f11490766c1626a2c86172
7PAS_8,2022-05-25,76,644c5e3df6f1da19d4a711ee0866d646c8289cc73704aadea418830abd99d2bd
7PD3_A,2021-11-17,1278,61781eb7e615fb782ad7e1406195c257d59c51e572590e212d01420db9251a58
7PD3_B,2021-11-17,69,e82563784ff53386edee166fe91163b37b286286d9ac623dffb3a3815c982c62
7PDU_A,2021-12-15,33,0993373283ca622efe153ef539b325e143d7a0d5e563dd5727f91e93c8e0427b
7PDU_B,2021-12-15,19,e80c78493c2bff538dfc7b27b79befa6195f14110cb08bbafdbc08db0fb45ef3
7PIT_5,2022-05-25,1493,b8be58b1fca1c6559fd383d6cc4fc848beb8a4c59bc4269056271b2593632fa5
7PJS_w,2021-10-20,76,871545b11523c51bd187e0244791a370348d2d00e67536dbe013b312e58632cb
7PJT_B,2021-10-20,120,377cc53522f8e6ba36bf361ed06ab1c9189430fb447e2b7f6d1e5967a725ff9d
7PJW_a,2021-10-20,1529,207cafeba05e515cc67719d6221e678af9628eada93682615f9612c6b0d1d297
7PJX_A,2021-10-20,2880,2a8599f7a5f8617c7561d498f07c1a100cd3c4ff8e8565050023e002199383a9
7PJY_v,2021-10-20,77,a8b8c93e525d95e16a5b1685e97066cbf9d3d9dac8f6d354619db950ffa108e0
7PLA_B,2021-12-01,256,d46c8e13cbdb9be478397b4433006bcc79654959ff0053545da7ef602b643395
7POF_A,2022-03-16,14,4cac05a20bca3f9be28b449912df9cd5811fdadfb9b9dd26f4476feb679408d5
7PUA_CA,2022-03-02,621,246c3b62c15a135c9727f66215e43c3961066a0195a97625e99f8cd3361a72ad
7PUB_CA,2022-05-04,621,246c3b62c15a135c9727f66215e43c3961066a0195a97625e99f8cd3361a72ad
7PWF_2,2022-05-25,1340,c49624b42d052f1816e0ddbd28d0091528b0fb85c5405a3f0354096727829040
7PWG_1,2022-04-20,2426,44cf5cd306f20ce79593d17ac12da0b3beda644e68f4652b5b7d50203656fc61
7PWG_3,2022-04-20,120,ce83cdd0586d6060d458084f0053543a7ab111e5d2cd381836a9eb7e7935cbad
7PWG_4,2022-04-20,139,bbf08d92507de8c4c6843f254e9cc141c1d233273f19de537c6ed32b232091e2
7PWO_1,2022-04-20,2424,244daded7c1c21247a2a00ffb07339ecbbb03c798384964882a1af2fe107add4
